# energy s(up) s(down) p(up) p(down)
-3.895000000000087059e+00 7.760181305941083992e-04 -9.815068693612436293e-04 5.218532342558486470e-03 -4.709268545342305996e-03
-3.885000000000087272e+00 7.846507451274914099e-04 -1.004382222752601582e-03 5.209327549198001020e-03 -4.702580170319535860e-03
-3.875000000000087486e+00 7.941913204981467661e-04 -1.026289079564892109e-03 5.189118450427590568e-03 -4.694831567314153992e-03
-3.865000000000087699e+00 8.046798091371181860e-04 -1.046970550783374353e-03 5.158510433876935079e-03 -4.685238461804222022e-03
-3.855000000000087912e+00 8.161048589957587513e-04 -1.066224045383353707e-03 5.118291226122569093e-03 -4.673509584905269354e-03
-3.845000000000088125e+00 8.284544084410301905e-04 -1.083875243457834607e-03 5.069423691528130750e-03 -4.659240030510793801e-03
-3.835000000000088338e+00 8.416964377411563242e-04 -1.099744915223024042e-03 5.012947012838591537e-03 -4.642071038436577923e-03
-3.825000000000088551e+00 8.558031343617005090e-04 -1.113728209519750751e-03 4.950328540686035374e-03 -4.621783234794878820e-03
-3.815000000000088765e+00 8.707604253468294178e-04 -1.125758680922334066e-03 4.882934523941833728e-03 -4.598392650083827672e-03
-3.805000000000088978e+00 8.865243095455681852e-04 -1.135741954518701066e-03 4.812254983264383293e-03 -4.571704131677307298e-03
-3.795000000000089191e+00 9.030138767827487626e-04 -1.143691105911654729e-03 4.739767329616392105e-03 -4.541874508796700516e-03
-3.785000000000089404e+00 9.201990454543651152e-04 -1.149609240494480237e-03 4.666894018836119720e-03 -4.508908771407105567e-03
-3.775000000000089617e+00 9.380066011123991323e-04 -1.153584846977004190e-03 4.595036443094901307e-03 -4.473238837039318974e-03
-3.765000000000089830e+00 9.563767412066704688e-04 -1.155677648867100595e-03 4.525564453849898784e-03 -4.434993759139681593e-03
-3.755000000000090044e+00 9.752277513011075412e-04 -1.156028463645202443e-03 4.459499352612165610e-03 -4.394644143138234406e-03
-3.745000000000090257e+00 9.944631831021585530e-04 -1.154750717767780502e-03 4.397900187138801577e-03 -4.352371831905512203e-03
-3.735000000000090470e+00 1.013958745053654973e-03 -1.151997075568273517e-03 4.341382842806004207e-03 -4.308771214391954145e-03
-3.725000000000090683e+00 1.033588728830609578e-03 -1.147901329092892910e-03 4.290444973010876760e-03 -4.264115548515533087e-03
-3.715000000000090896e+00 1.053224497066818435e-03 -1.142611150240486475e-03 4.245392474011708099e-03 -4.218824065623627551e-03
-3.705000000000091109e+00 1.072724753900045850e-03 -1.136284337859008991e-03 4.206298045033828904e-03 -4.173435593822509906e-03
-3.695000000000091323e+00 1.091893582138945152e-03 -1.129066725478756463e-03 4.173065317909888626e-03 -4.128294275294212140e-03
-3.685000000000091536e+00 1.110578691267228007e-03 -1.121042679335737232e-03 4.145348357931614124e-03 -4.083652577537929922e-03
-3.675000000000091749e+00 1.128549123543859129e-03 -1.112373225940288448e-03 4.122525587469510686e-03 -4.040102385577506831e-03
-3.665000000000091962e+00 1.145645077505888683e-03 -1.103120650826490759e-03 4.104244759550529191e-03 -3.997635883763540898e-03
-3.655000000000092175e+00 1.161662490646670582e-03 -1.093398682475010082e-03 4.089736629177108916e-03 -3.956736600464115690e-03
-3.645000000000092388e+00 1.176406204349858932e-03 -1.083297730379170331e-03 4.078336884270164150e-03 -3.917404736170802468e-03
-3.635000000000092601e+00 1.189676241781053917e-03 -1.072877002661733539e-03 4.069211031770734142e-03 -3.879883127155010682e-03
-3.625000000000092815e+00 1.201277865758093415e-03 -1.062220444762339809e-03 4.061574806833799511e-03 -3.844183570099584876e-03
-3.615000000000093028e+00 1.211068884924771088e-03 -1.051388444006438275e-03 4.054893111799922137e-03 -3.810210066659656600e-03
-3.605000000000093241e+00 1.218871048508928705e-03 -1.040500066732700287e-03 4.048375553553020152e-03 -3.778127650129002764e-03
-3.595000000000093454e+00 1.224623376615839414e-03 -1.029597413287561443e-03 4.041665745944374687e-03 -3.747560692111466269e-03
-3.585000000000093667e+00 1.228134364042653094e-03 -1.018784965277811250e-03 4.034067238407676101e-03 -3.718504614898986409e-03
-3.575000000000093880e+00 1.229354863955628169e-03 -1.008150702860187778e-03 4.025133796244343212e-03 -3.690709298978913592e-03
-3.565000000000094094e+00 1.228243142718439236e-03 -9.977741388758026679e-04 4.014711850401322078e-03 -3.663984069057935056e-03
-3.555000000000094307e+00 1.224801519913588281e-03 -9.877180186921089011e-04 4.002492053607608659e-03 -3.638063046550695130e-03
-3.545000000000094520e+00 1.219029166707983301e-03 -9.780926885815939380e-04 3.988234600798646300e-03 -3.612884260015052692e-03
-3.535000000000094733e+00 1.211049540529751016e-03 -9.689452234058586189e-04 3.971833662141319339e-03 -3.588094419641557620e-03
-3.525000000000094946e+00 1.200937683819862942e-03 -9.603100001959264179e-04 3.953195829466398838e-03 -3.563517690781896948e-03
-3.515000000000095159e+00 1.188883433129057964e-03 -9.522431995317294333e-04 3.932441072418746408e-03 -3.539257648632619484e-03
-3.505000000000095373e+00 1.175058828755803225e-03 -9.447143191605329986e-04 3.909351420909757714e-03 -3.514995885553620376e-03
-3.495000000000095586e+00 1.159721011022730964e-03 -9.377035785819817131e-04 3.884046624539152105e-03 -3.490907539726868358e-03
-3.485000000000095799e+00 1.143165165054506761e-03 -9.311878290354212457e-04 3.856653598908140780e-03 -3.466976988338025655e-03
-3.475000000000096012e+00 1.125670605038349989e-03 -9.250381623443140874e-04 3.827051329807355622e-03 -3.443218076927607139e-03
-3.465000000000096225e+00 1.107636895293617404e-03 -9.191990164423662329e-04 3.795600762498338443e-03 -3.419856254476335167e-03
-3.455000000000096438e+00 1.089390598329968013e-03 -9.135528084154667140e-04 3.762199433067688406e-03 -3.397010795082845702e-03
-3.445000000000096652e+00 1.071283484351620791e-03 -9.079646946632880834e-04 3.727132104868065374e-03 -3.374841130187840061e-03
-3.435000000000096865e+00 1.053676413569248210e-03 -9.023093111573481616e-04 3.690406642767774578e-03 -3.353589315609140087e-03
-3.425000000000097078e+00 1.036940708806571680e-03 -8.964224377968053360e-04 3.652254422786970108e-03 -3.333364329352077413e-03
-3.415000000000097291e+00 1.021359790032684567e-03 -8.901801768642035855e-04 3.612747390906822890e-03 -3.314343256560639463e-03
-3.405000000000097504e+00 1.007242034233649108e-03 -8.834925667061011446e-04 3.572203649800305501e-03 -3.296800493810295076e-03
-3.395000000000097717e+00 9.948208444718817378e-04 -8.762115465952292600e-04 3.530750900026112266e-03 -3.280742029339287630e-03
-3.385000000000097931e+00 9.843049128149753812e-04 -8.682459541956527409e-04 3.488680993915693317e-03 -3.266198528396016282e-03
-3.375000000000098144e+00 9.758302888514641367e-04 -8.595422030052468675e-04 3.446266491450444489e-03 -3.253205999924184584e-03
-3.365000000000098357e+00 9.694787934419012284e-04 -8.500849854217786558e-04 3.403698616025454312e-03 -3.241805962714513524e-03
-3.355000000000098570e+00 9.653013390658500559e-04 -8.398322988930295675e-04 3.361347066972894017e-03 -3.231804693471480340e-03
-3.345000000000098783e+00 9.632778317687041647e-04 -8.287910670141092687e-04 3.319507531687016649e-03 -3.223013632014358216e-03
-3.335000000000098996e+00 9.632873983296686825e-04 -8.169823244846588202e-04 3.278521237632725516e-03 -3.215155278111599645e-03
-3.325000000000099210e+00 9.652353032664755684e-04 -8.044752421361021011e-04 3.238671200006641715e-03 -3.208056821340102630e-03
-3.315000000000099423e+00 9.689616929603011826e-04 -7.913626080074841933e-04 3.200410101373629430e-03 -3.201381374162140178e-03
-3.305000000000099636e+00 9.742430083726202677e-04 -7.776836981951721836e-04 3.164080963038016624e-03 -3.194664014168648730e-03
-3.295000000000099849e+00 9.808393062310789660e-04 -7.636101844541591565e-04 3.130002123046847235e-03 -3.187584579917368283e-03
-3.285000000000100062e+00 9.885032616273386682e-04 -7.492381603779546756e-04 3.098585213464226818e-03 -3.179694392618369510e-03
-3.275000000000100275e+00 9.969335549263758783e-04 -7.347010838510091828e-04 3.070080940914499731e-03 -3.170476463667495221e-03
-3.265000000000100489e+00 1.005840930465204917e-03 -7.201277416142147936e-04 3.044908388594311927e-03 -3.159567042156011165e-03
-3.255000000000100702e+00 1.014905587443592008e-03 -7.056781081576366573e-04 3.023214393208846322e-03 -3.146542599728657363e-03
-3.245000000000100915e+00 1.023769843167314942e-03 -6.915014301883968054e-04 3.005092857717327724e-03 -3.130968252786692652e-03
-3.235000000000101128e+00 1.032138010437939728e-03 -6.777461535933675292e-04 2.990793946086854529e-03 -3.112529503365055530e-03
-3.225000000000101341e+00 1.039714947965328156e-03 -6.645135470651122173e-04 2.980263616602008524e-03 -3.090803469573758823e-03
-3.215000000000101554e+00 1.046168755075151807e-03 -6.519655033072578598e-04 2.973477573490620422e-03 -3.065585654861772025e-03
-3.205000000000101767e+00 1.051243089789838641e-03 -6.401993707824657530e-04 2.970195934999942614e-03 -3.036638773580635671e-03
-3.195000000000101981e+00 1.054672462919434761e-03 -6.293199241372179594e-04 2.970308852248756439e-03 -3.003844499172101962e-03
-3.185000000000102194e+00 1.056255197739738080e-03 -6.194192591519909500e-04 2.973493207607649617e-03 -2.967146195956989283e-03
-3.175000000000102407e+00 1.055792391801525527e-03 -6.106068303714497431e-04 2.979229901562215847e-03 -2.926720421633284552e-03
-3.165000000000102620e+00 1.053179967982259243e-03 -6.028881364264189816e-04 2.987175569135435728e-03 -2.882555215723313097e-03
-3.155000000000102833e+00 1.048322334358415490e-03 -5.963097043754406234e-04 2.996817788667441394e-03 -2.834897355510701024e-03
-3.145000000000103046e+00 1.041245268631942533e-03 -5.909015173514491287e-04 3.007569536469334101e-03 -2.784189726827415376e-03
-3.135000000000103260e+00 1.032019228815732326e-03 -5.866441933845973873e-04 3.018851189620499337e-03 -2.730722194987014479e-03
-3.125000000000103473e+00 1.020680277690598752e-03 -5.835558161330695786e-04 3.029991625493555062e-03 -2.674985862687388489e-03
-3.115000000000103686e+00 1.007408583813735421e-03 -5.815664901853432114e-04 3.040467458307860669e-03 -2.617543964357085026e-03
-3.105000000000103899e+00 9.923902778733654888e-04 -5.806509382516065543e-04 3.049699325921239115e-03 -2.558954792018109520e-03
-3.095000000000104112e+00 9.758745498216786930e-04 -5.807412539581540550e-04 3.057083544240338496e-03 -2.499754984204394931e-03
-3.085000000000104325e+00 9.581211954360093191e-04 -5.817925138834408212e-04 3.062095988923748801e-03 -2.440641689332075266e-03
-3.075000000000104539e+00 9.394109527013960780e-04 -5.837148931139779983e-04 3.064269193088402579e-03 -2.382169467204446524e-03
-3.065000000000104752e+00 9.199973471727214327e-04 -5.864247691417946284e-04 3.063178971220130963e-03 -2.324855000180724163e-03
-3.055000000000104965e+00 9.001216402011556891e-04 -5.898779596930896901e-04 3.058346468430573825e-03 -2.269427112077046504e-03
-3.045000000000105178e+00 8.800417367173309384e-04 -5.939387102032080016e-04 3.049454750179348816e-03 -2.216200439246333084e-03
-3.035000000000105391e+00 8.599546110199118723e-04 -5.985329065762330647e-04 3.036197356917456989e-03 -2.165611788189472035e-03
-3.025000000000105604e+00 8.400440061826416069e-04 -6.035501985927103170e-04 3.018463846061573540e-03 -2.118055534136692973e-03
-3.015000000000105818e+00 8.204544481228714676e-04 -6.088503606185922522e-04 2.996012968773806989e-03 -2.073743009244479168e-03
-3.005000000000106031e+00 8.012744462024462338e-04 -6.143257555121430652e-04 2.968917664126850906e-03 -2.032867227275870700e-03
-2.995000000000106244e+00 7.825557719796841618e-04 -6.198527155992921171e-04 2.937118559008621357e-03 -1.995598286260915049e-03
-2.985000000000106457e+00 7.643410772989781780e-04 -6.253041198199814398e-04 2.900785895701012834e-03 -1.961885788944401146e-03
-2.975000000000106670e+00 7.466068495409103030e-04 -6.305434637042113240e-04 2.860079230301595249e-03 -1.931743723443844632e-03
-2.965000000000106883e+00 7.293248409548036765e-04 -6.354265318993896836e-04 2.815209249668186239e-03 -1.905117866629856211e-03
-2.955000000000107097e+00 7.124437101176514173e-04 -6.398001108287369688e-04 2.766480035150648865e-03 -1.881793799271552032e-03
-2.945000000000107310e+00 6.959380319905002048e-04 -6.435287089692414775e-04 2.714308612835122838e-03 -1.861588057747672921e-03
-2.935000000000107523e+00 6.797073485744194263e-04 -6.464893838036355573e-04 2.658992985290712513e-03 -1.844382292461156951e-03
-2.925000000000107736e+00 6.637333658288663415e-04 -6.485686067441626991e-04 2.601099071185537012e-03 -1.829938254160641455e-03
-2.915000000000107949e+00 6.479344184169851624e-04 -6.496718196667367138e-04 2.541058613387868828e-03 -1.818073092306872994e-03
-2.905000000000108162e+00 6.322608026630810148e-04 -6.497062449526561437e-04 2.479327916013314599e-03 -1.808513476484929728e-03
-2.895000000000108376e+00 6.166698198588869712e-04 -6.485996698972774357e-04 2.416399960451932460e-03 -1.801102829731667876e-03
-2.885000000000108589e+00 6.011421572569020924e-04 -6.463200275874634877e-04 2.352798000621685124e-03 -1.795579770726117965e-03
-2.875000000000108802e+00 5.856422299620776340e-04 -6.428889598536201852e-04 2.288972701202223251e-03 -1.791879728143188450e-03
-2.865000000000109015e+00 5.701609932140571171e-04 -6.383073809108800534e-04 2.225427975934817209e-03 -1.789850861380046015e-03
-2.855000000000109228e+00 5.546444346898380231e-04 -6.326325354729098790e-04 2.162487103177882734e-03 -1.789409803154621637e-03
-2.845000000000109441e+00 5.390835333993610184e-04 -6.259178159448651989e-04 2.100635654944604629e-03 -1.790416446538130226e-03
-2.835000000000109655e+00 5.234669121040726007e-04 -6.182476202017472095e-04 2.040200586696855421e-03 -1.792815920626641447e-03
-2.825000000000109868e+00 5.077564671053459884e-04 -6.097369619432661900e-04 1.981554999771538948e-03 -1.796490189733120470e-03
-2.815000000000110081e+00 4.919093913603730462e-04 -6.004879183136431443e-04 1.924919557681285896e-03 -1.801446388632929607e-03
-2.805000000000110294e+00 4.759385797156603188e-04 -5.906187142902894621e-04 1.870602674870883208e-03 -1.807691467830595819e-03
-2.795000000000110507e+00 4.598032072937609889e-04 -5.802302354241054960e-04 1.818772924315756280e-03 -1.815098261348119160e-03
-2.785000000000110720e+00 4.434547352472334577e-04 -5.694413284066897124e-04 1.769509996898784281e-03 -1.823730895859914216e-03
-2.775000000000110933e+00 4.270000068798622105e-04 -5.583291411566605657e-04 1.723113060486641378e-03 -1.833498301461294541e-03
-2.765000000000111147e+00 4.103647554108677867e-04 -5.469570478883280023e-04 1.679463987136437225e-03 -1.844395881208780400e-03
-2.755000000000111360e+00 3.936154408765517830e-04 -5.354060256204210303e-04 1.638624281920410177e-03 -1.856420786196927557e-03
-2.745000000000111573e+00 3.767873272825208097e-04 -5.237093963716931951e-04 1.600517496302637744e-03 -1.869610723919870512e-03
-2.735000000000111786e+00 3.599985459527728360e-04 -5.118778403757910829e-04 1.565137240997369495e-03 -1.883780202802902990e-03
-2.725000000000111999e+00 3.432823356969684709e-04 -4.999264346121952288e-04 1.532182898647803946e-03 -1.899037852452172990e-03
-2.715000000000112212e+00 3.268548433184476380e-04 -4.878261167844918683e-04 1.501739746984339166e-03 -1.915312876368206480e-03
-2.705000000000112426e+00 3.108452086682827629e-04 -4.755702689901677343e-04 1.473529782424721265e-03 -1.932474340578712148e-03
-2.695000000000112639e+00 2.953757765294837373e-04 -4.631299416592322559e-04 1.447313994753185191e-03 -1.950534573688918281e-03
-2.685000000000112852e+00 2.806579441451347609e-04 -4.504924164266143650e-04 1.422969496944525300e-03 -1.969294783020544577e-03
-2.675000000000113065e+00 2.668438719062252314e-04 -4.376096075212270549e-04 1.400253963555601151e-03 -1.988675205916797147e-03
-2.665000000000113278e+00 2.541406187223640631e-04 -4.245349313542305658e-04 1.378996643304421840e-03 -2.008639078097145068e-03
-2.655000000000113491e+00 2.427359640429371400e-04 -4.112337347755198858e-04 1.359130239729312416e-03 -2.028881681274764207e-03
-2.645000000000113705e+00 2.328042870451213172e-04 -3.977374340755054699e-04 1.340500546273842896e-03 -2.049307688205935594e-03
-2.635000000000113918e+00 2.245313305314079169e-04 -3.841313754726792735e-04 1.323021109508712174e-03 -2.069835147552614996e-03
-2.625000000000114131e+00 2.180492670674768563e-04 -3.704499669822453782e-04 1.306729813069223240e-03 -2.090195754029412680e-03
-2.615000000000114344e+00 2.134777233904989807e-04 -3.567818407604406226e-04 1.291646598046189420e-03 -2.110163187167771702e-03
-2.605000000000114557e+00 2.109525195390886800e-04 -3.432708689577407355e-04 1.277881689922223110e-03 -2.129573031611877235e-03
-2.595000000000114770e+00 2.105436128543671285e-04 -3.300423701399276687e-04 1.265410528001907836e-03 -2.148280663554370980e-03
-2.585000000000114984e+00 2.123286098035211730e-04 -3.171911632039353711e-04 1.254474456180548194e-03 -2.166000848989778609e-03
-2.575000000000115197e+00 2.163592125050718684e-04 -3.048841818232977952e-04 1.245250415852627119e-03 -2.182673141398307117e-03
-2.565000000000115410e+00 2.226702525795185331e-04 -2.932848710571877974e-04 1.237960980011000708e-03 -2.198135575050194461e-03
-2.555000000000115623e+00 2.312584063222431591e-04 -2.825165098428621189e-04 1.232784310595323122e-03 -2.212238393556947499e-03
-2.545000000000115836e+00 2.421266068307789102e-04 -2.726928245899433076e-04 1.230037006264786664e-03 -2.224842323373918667e-03
-2.535000000000116049e+00 2.552254187581761216e-04 -2.639699296600652584e-04 1.229790615289876260e-03 -2.235960313038585015e-03
-2.525000000000116263e+00 2.705681972098096825e-04 -2.564409807918618207e-04 1.232441274374900539e-03 -2.245550170680352033e-03
-2.515000000000116476e+00 2.880432391646471591e-04 -2.502039293686672593e-04 1.238141872981275487e-03 -2.253532063841377862e-03
-2.505000000000116689e+00 3.076081749006072483e-04 -2.453800284158098107e-04 1.247059503742934533e-03 -2.260036747387487392e-03
-2.495000000000116902e+00 3.291459194549536688e-04 -2.420151419016535875e-04 1.259312665363732705e-03 -2.265169935201917679e-03
-2.485000000000117115e+00 3.525913351254220140e-04 -2.401682521224418425e-04 1.275150367115789659e-03 -2.269042889865159184e-03
-2.475000000000117328e+00 3.777543306594830321e-04 -2.398865376970709773e-04 1.294533998531158855e-03 -2.271732085953321982e-03
-2.465000000000117542e+00 4.045168720681886591e-04 -2.412368838410078472e-04 1.317563411404618166e-03 -2.273521829816107891e-03
-2.455000000000117755e+00 4.327250236151096658e-04 -2.442457247509845176e-04 1.344192475149460922e-03 -2.274634833091236392e-03
-2.445000000000117968e+00 4.621961330119548619e-04 -2.489229692012623232e-04 1.374474442183767128e-03 -2.275296265821305942e-03
-2.435000000000118181e+00 4.927765238829865790e-04 -2.553708507529954389e-04 1.408228430657000379e-03 -2.275915956973617853e-03
-2.425000000000118394e+00 5.242526579875990932e-04 -2.636002518767556826e-04 1.445312073158292821e-03 -2.276706225380838427e-03
-2.415000000000118607e+00 5.564171746842321627e-04 -2.737008862041620137e-04 1.485526803413440410e-03 -2.278147698369445938e-03
-2.405000000000118821e+00 5.890781782359812450e-04 -2.857187649198713307e-04 1.528632681444040339e-03 -2.280583940109203248e-03
-2.395000000000119034e+00 6.219951710829201529e-04 -2.997326726759299144e-04 1.574280201233513744e-03 -2.284415708521531953e-03
-2.385000000000119247e+00 6.549737388955842498e-04 -3.158266306652118480e-04 1.622178713410878060e-03 -2.290123948371853516e-03
-2.375000000000119460e+00 6.877819018178579595e-04 -3.340716069771413666e-04 1.671981175156739925e-03 -2.298002147969063162e-03
-2.365000000000119673e+00 7.201943893450362018e-04 -3.545153465241363878e-04 1.723197613856899220e-03 -2.308394837715551946e-03
-2.355000000000119886e+00 7.519672005169195615e-04 -3.772927088988328021e-04 1.775412838264689083e-03 -2.321836551251409402e-03
-2.345000000000120099e+00 7.828825121403846154e-04 -4.024603896456479331e-04 1.828089195656622387e-03 -2.338558795070327847e-03
-2.335000000000120313e+00 8.126713505891308047e-04 -4.300471004297903225e-04 1.880918593019210647e-03 -2.358858014062304408e-03
-2.325000000000120526e+00 8.410998953787047648e-04 -4.601021617820989958e-04 1.933386416877966437e-03 -2.382880866629617875e-03
-2.315000000000120739e+00 8.679415837944595008e-04 -4.926062546334161654e-04 1.985009234003142636e-03 -2.410793810177983779e-03
-2.305000000000120952e+00 8.929312664574766542e-04 -5.275915320846463058e-04 2.035347386224560864e-03 -2.442754382126808600e-03
-2.295000000000121165e+00 9.158229492879818275e-04 -5.649542653999082122e-04 2.083999340580574167e-03 -2.478628877107575020e-03
-2.285000000000121378e+00 9.363869457791146279e-04 -6.045725652988737358e-04 2.130648228133178324e-03 -2.518344009848352220e-03
-2.275000000000121592e+00 9.543824150349619487e-04 -6.463378664458495045e-04 2.174962159971708092e-03 -2.561706116007643561e-03
-2.265000000000121805e+00 9.696219400437004797e-04 -6.899679971307262844e-04 2.216636483544363531e-03 -2.608365379731838064e-03
-2.255000000000122018e+00 9.819507906771338893e-04 -7.352428861233726957e-04 2.255556417393630216e-03 -2.657925606740351755e-03
-2.245000000000122231e+00 9.912097939241027323e-04 -7.818300554073961874e-04 2.291558729590635699e-03 -2.709878891576442649e-03
-2.235000000000122444e+00 9.972867767890471538e-04 -8.293808142848927735e-04 2.324644027652485612e-03 -2.763656047056914540e-03
-2.225000000000122657e+00 1.000115223073024450e-03 -8.774724437520306898e-04 2.354730888982177993e-03 -2.818562918106231382e-03
-2.215000000000122871e+00 9.996970730075510885e-04 -9.256940824195281428e-04 2.381922119394737879e-03 -2.873945907789590606e-03
-2.205000000000123084e+00 9.960572934941572081e-04 -9.735711785085147257e-04 2.406460854022706743e-03 -2.928994038612236107e-03
-2.195000000000123297e+00 9.892962740541380758e-04 -1.020596766482223311e-03 2.428446102168903449e-03 -2.983022972894440895e-03
-2.185000000000123510e+00 9.795578239951510148e-04 -1.066270229183489699e-03 2.448235395014456469e-03 -3.035139645037081106e-03
-2.175000000000123723e+00 9.670473194176924499e-04 -1.110076892430858801e-03 2.466032662632135740e-03 -3.084668974922048085e-03
-2.165000000000123936e+00 9.519611540738408999e-04 -1.151555070743194575e-03 2.482250594935517165e-03 -3.130848240018975492e-03
-2.155000000000124150e+00 9.345892024833894231e-04 -1.190249272689607000e-03 2.497255294141809741e-03 -3.173021417264435939e-03
-2.145000000000124363e+00 9.152593843902203643e-04 -1.225749377434340011e-03 2.511488406510253932e-03 -3.210681650934955195e-03
-2.135000000000124576e+00 8.943153445571949689e-04 -1.257695884104845403e-03 2.525377377220386962e-03 -3.243349370418324024e-03
-2.125000000000124789e+00 8.721284949921468896e-04 -1.285778810032058798e-03 2.539262188427251696e-03 -3.270592805526134194e-03
-2.115000000000125002e+00 8.490809828469053112e-04 -1.309781749489038636e-03 2.553535123754450704e-03 -3.292166608191319805e-03
-2.105000000000125215e+00 8.255673515262891213e-04 -1.329541983555190907e-03 2.568576018145277747e-03 -3.307960294530828960e-03
-2.095000000000125429e+00 8.020094790050608883e-04 -1.344983167686489376e-03 2.584762268252540837e-03 -3.317948309135331300e-03
-2.085000000000125642e+00 7.787901918228600211e-04 -1.356103245268728283e-03 2.602301008764398502e-03 -3.322186261428978701e-03
-2.075000000000125855e+00 7.563471687237818949e-04 -1.362972949446660670e-03 2.621489154556620824e-03 -3.320941149592127745e-03
-2.065000000000126068e+00 7.350862857625192542e-04 -1.365726718131387738e-03 2.642650720413206381e-03 -3.314470188549138892e-03
-2.055000000000126281e+00 7.153901068112986225e-04 -1.364576100534357905e-03 2.665817379654396042e-03 -3.303112865197463128e-03
-2.045000000000126494e+00 6.976632323789973972e-04 -1.359809345052038175e-03 2.691228678522932655e-03 -3.287474985935192294e-03
-2.035000000000126708e+00 6.822818834583229590e-04 -1.351731894975489881e-03 2.719059832564617741e-03 -3.267981127931285455e-03
-2.025000000000126921e+00 6.695638543091350170e-04 -1.340688232685064828e-03 2.749277466550135388e-03 -3.245203415377522632e-03
-2.015000000000127134e+00 6.598286453351419854e-04 -1.327067210889985947e-03 2.781954290917383610e-03 -3.219825694033184599e-03
-2.005000000000127347e+00 6.533732084352553366e-04 -1.311230371870632629e-03 2.817150397936928237e-03 -3.192332797544314860e-03
-1.995000000000127560e+00 6.503681929921841008e-04 -1.293572598609816007e-03 2.854761352502141122e-03 -3.163392819243892023e-03
-1.985000000000127773e+00 6.510073817441943030e-04 -1.274443014119055854e-03 2.894751141121974444e-03 -3.133637734150116014e-03
-1.975000000000127987e+00 6.554210696825138807e-04 -1.254209801897582244e-03 2.937099049130620018e-03 -3.103715037244487388e-03
-1.965000000000128200e+00 6.635566534823797956e-04 -1.233177572134806343e-03 2.981462203449694853e-03 -3.074105913958028770e-03
-1.955000000000128413e+00 6.754348891992678584e-04 -1.211617216659250339e-03 3.027717496746455249e-03 -3.045325096624032328e-03
-1.945000000000128626e+00 6.908805801639796278e-04 -1.189775292586437837e-03 3.075516792669773063e-03 -3.017921730933401710e-03
-1.935000000000128839e+00 7.096601121735322685e-04 -1.167823497304230690e-03 3.124501091262359663e-03 -2.992288809896994153e-03
-1.925000000000129052e+00 7.314725896628463753e-04 -1.145941141797368699e-03 3.174120972871499833e-03 -2.968877567728701698e-03
-1.915000000000129265e+00 7.559287695360004640e-04 -1.124213079239074061e-03 3.223937312114114138e-03 -2.947993246504783046e-03
-1.905000000000129479e+00 7.825459598704987817e-04 -1.102759185828165603e-03 3.273154815694033493e-03 -2.929932119233561068e-03
-1.895000000000129692e+00 8.107768834061393958e-04 -1.081587405366463877e-03 3.321099162667090401e-03 -2.914912696152001468e-03
-1.885000000000129905e+00 8.401014997399177406e-04 -1.060759882301269899e-03 3.367077345112053522e-03 -2.902967249383099028e-03
-1.875000000000130118e+00 8.698101248600433608e-04 -1.040237488335872236e-03 3.410133850036440196e-03 -2.894192483840477090e-03
-1.865000000000130331e+00 8.993002520914297748e-04 -1.020039621325161822e-03 3.449485121941030154e-03 -2.888585730500331603e-03
-1.855000000000130544e+00 9.279071833824402600e-04 -1.000133430098777178e-03 3.484283940321429573e-03 -2.885992178838488274e-03
-1.845000000000130758e+00 9.549911683170637152e-04 -9.805063264179192991e-04 3.513706863145285401e-03 -2.886268147152452977e-03
-1.835000000000130971e+00 9.799617495494532173e-04 -9.611357939939353841e-04 3.537079867491148191e-03 -2.889174958414846613e-03
-1.825000000000131184e+00 1.002241870255352009e-03 -9.419561743426473933e-04 3.553677909613646869e-03 -2.894292625402219293e-03
-1.815000000000131397e+00 1.021358225332314427e-03 -9.229833029498228300e-04 3.563055465980344456e-03 -2.901314173433574683e-03
-1.805000000000131610e+00 1.036900904626223861e-03 -9.041774024692887310e-04 3.564796676764607312e-03 -2.909859046354725497e-03
-1.795000000000131823e+00 1.048547329819324130e-03 -8.854925149232016103e-04 3.558756175546289469e-03 -2.919492595449139308e-03
-1.785000000000132037e+00 1.056043666849772016e-03 -8.669003456254217128e-04 3.544904324128786942e-03 -2.929708959496673138e-03
-1.775000000000132250e+00 1.059229465401862087e-03 -8.484106302070119725e-04 3.523369472699911485e-03 -2.940141203672739113e-03
-1.765000000000132463e+00 1.058098809306739184e-03 -8.299498266802823529e-04 3.494493182523909607e-03 -2.950269630607128737e-03
-1.755000000000132676e+00 1.052676051852088164e-03 -8.114871666536986041e-04 3.458670090376758221e-03 -2.959775057018483677e-03
-1.745000000000132889e+00 1.043089724493899851e-03 -7.930088273560760050e-04 3.416592224083600613e-03 -2.968349100018619589e-03
-1.735000000000133102e+00 1.029555248162931751e-03 -7.744806729926203160e-04 3.368883263114648158e-03 -2.975692154595894947e-03
-1.725000000000133316e+00 1.012351124610874446e-03 -7.558854166565650212e-04 3.316437844526299358e-03 -2.981681708521401186e-03
-1.715000000000133529e+00 9.918012038249268258e-04 -7.371746549229847133e-04 3.260034606720916325e-03 -2.986098916694376621e-03
-1.705000000000133742e+00 9.683057639523756773e-04 -7.183352404701694519e-04 3.200535117362387182e-03 -2.988901281220495646e-03
-1.695000000000133955e+00 9.422642320699071853e-04 -6.993227488748276523e-04 3.138873494947636619e-03 -2.989978597829812904e-03
