# energy s(up) s(down) p(up) p(down) d(up) d(down)
-5.175000000000081535e+00 2.214821258155324357e-05 -0.000000000000000000e+00 -1.351394331919451191e-04 -0.000000000000000000e+00 1.562336317002102409e-03 -0.000000000000000000e+00
-5.165000000000081748e+00 2.703671504688752154e-05 -0.000000000000000000e+00 -1.628777236750597840e-04 -0.000000000000000000e+00 1.888718616761763574e-03 -0.000000000000000000e+00
-5.155000000000081961e+00 3.269445205326778665e-05 -0.000000000000000000e+00 -1.944900546860158506e-04 -0.000000000000000000e+00 2.262288982415229348e-03 -0.000000000000000000e+00
-5.145000000000082174e+00 3.917182282071982481e-05 -0.000000000000000000e+00 -2.300969792534841830e-04 -0.000000000000000000e+00 2.684626191057015981e-03 -0.000000000000000000e+00
-5.135000000000082387e+00 4.649427670495915628e-05 -2.818933242485758663e-09 -2.697052517801778364e-04 1.460843026844887541e-08 3.156442654170805388e-03 -2.659911735576728687e-07
-5.125000000000082601e+00 5.466274331711949139e-05 -2.694316411035893450e-08 -3.131902869634703218e-04 5.850317662851964355e-08 3.676611609596188834e-03 -1.374394178643113341e-06
-5.115000000000082814e+00 6.366708036299335827e-05 -7.540844172451269626e-08 -3.603139293812467839e-04 1.292940973683891084e-07 4.242828055336097387e-03 -3.245691455386244621e-06
-5.105000000000083027e+00 7.347391802366532527e-05 -1.236987365781637224e-07 -4.107522752807022184e-04 1.969567018306386332e-07 4.851530669303751042e-03 -5.249059002255136911e-06
-5.095000000000083240e+00 8.401783678740989047e-05 -2.156009355618609639e-07 -4.640136009138415719e-04 2.989228262258367319e-07 5.497160771920554453e-03 -8.569883867802514509e-06
-5.085000000000083453e+00 9.520511099519540993e-05 -3.342134870082887694e-07 -5.194753894221852903e-04 4.324241336856187630e-07 6.172482123046793209e-03 -1.285983187552905488e-05
-5.075000000000083666e+00 1.069143976768106982e-04 -4.822172877335418001e-07 -5.763973132616775344e-04 6.185377809744132813e-07 6.868695900144039350e-03 -1.848405021502594898e-05
-5.065000000000083880e+00 1.189990556378667133e-04 -6.889626687129053727e-07 -6.339425041984600787e-04 8.760367500534452026e-07 7.575655793627819427e-03 -2.630799758011620747e-05
-5.055000000000084093e+00 1.312911699608213640e-04 -9.747277245358495029e-07 -6.912068367915009818e-04 1.228509461924886377e-06 8.282182717325487983e-03 -3.707728413448229733e-05
-5.045000000000084306e+00 1.436072384511214199e-04 -1.365545758736921059e-06 -7.472553156469012494e-04 1.705827365466990750e-06 8.976471211884792453e-03 -5.174378185300017123e-05
-5.035000000000084519e+00 1.557553440975808481e-04 -1.894371246422265944e-06 -8.011640070299985879e-04 2.345267290477116665e-06 9.646571831832194757e-03 -7.150546081335805361e-05
-5.025000000000084732e+00 1.675435014085035622e-04 -2.602318221485653094e-06 -8.520653470755938999e-04 3.192644941432266334e-06 1.028092629468064893e-02 -9.784794297848030777e-05
-5.015000000000084945e+00 1.787990059900091550e-04 -3.539914341877052658e-06 -8.992910918619722183e-04 4.303385158289625031e-06 1.086967682710272658e-02 -1.325855799654494772e-04
-5.005000000000085159e+00 1.893505083201083039e-04 -4.768290442594304996e-06 -9.422006763230878369e-04 5.743431500212603001e-06 1.140358266030121193e-02 -1.778990539862482505e-04
-4.995000000000085372e+00 1.990639706482386800e-04 -6.360200269562482101e-06 -9.802895960076634350e-04 7.589875004495849191e-06 1.187501747163272753e-02 -2.363656621850450151e-04
-4.985000000000085585e+00 2.078357103721770074e-04 -8.400740237563585278e-06 -1.013417061647553128e-03 9.931162102619366425e-06 1.227982547743851870e-02 -3.109776479441236897e-04
-4.975000000000085798e+00 2.156128093939012487e-04 -1.098761709743900545e-05 -1.041679063563191818e-03 1.286672766406114600e-05 1.261674791123877301e-02 -4.051432844799756619e-04
-4.965000000000086011e+00 2.223936870678666676e-04 -1.423079556720602371e-05 -1.065289698275883809e-03 1.650589439061364233e-05 1.288638174018445944e-02 -5.226650104405137533e-04
-4.955000000000086224e+00 2.281845360511798539e-04 -1.825135193765963019e-05 -1.084754138575922495e-03 2.096588778848333272e-05 1.309247214577462931e-02 -6.676888887985381804e-04
-4.945000000000086438e+00 2.330806840614791308e-04 -2.317936718221443244e-05 -1.100865177991034805e-03 2.636883987360199983e-05 1.324231612383888063e-02 -8.446201321441298678e-04
-4.935000000000086651e+00 2.372037084742458076e-04 -2.915071765471292237e-05 -1.114555113028549557e-03 3.283769698316322541e-05 1.334519660279210283e-02 -1.058000515536918623e-03
-4.925000000000086864e+00 2.407090855705760178e-04 -3.630266569783519324e-05 -1.126891053440281154e-03 4.049100860508988260e-05 1.341232572840017449e-02 -1.312345253375201163e-03
-4.915000000000087077e+00 2.437765323427947017e-04 -4.476821767265189855e-05 -1.139017487595809413e-03 4.943665418816684594e-05 1.345623132525146544e-02 -1.611939366411028638e-03
-4.905000000000087290e+00 2.465985667316555278e-04 -5.467294251527728534e-05 -1.152092968413958142e-03 5.978841830008169709e-05 1.349005816369706727e-02 -1.960879570439313848e-03
-4.895000000000087503e+00 2.493680511452714237e-04 -6.612323637172368444e-05 -1.167225037579730810e-03 7.161576497287283193e-05 1.352682947024419491e-02 -2.362357997442912812e-03
-4.885000000000087717e+00 2.522655911886899057e-04 -7.919494076532717242e-05 -1.185407753220957911e-03 8.491529737421333029e-05 1.357871806342572304e-02 -2.818041960236679962e-03
-4.875000000000087930e+00 2.554476996580285712e-04 -9.394986545126773013e-05 -1.207466086805812893e-03 9.976594971560135924e-05 1.365637655093179456e-02 -3.329996364161731583e-03
-4.865000000000088143e+00 2.590365983226457463e-04 -1.103587184961968677e-04 -1.234011001741578588e-03 1.160510623597181692e-04 1.376837204405102939e-02 -3.896337764731628867e-03
-4.855000000000088356e+00 2.631124169467893479e-04 -1.283867384316192644e-04 -1.265408243945263496e-03 1.337111830581872145e-04 1.392076305095523228e-02 -4.515270366953275105e-03
-4.845000000000088569e+00 2.677083676899720218e-04 -1.479034547461468901e-04 -1.301762820058391997e-03 1.525681944145369665e-04 1.411684517839155786e-02 -5.181682427372084725e-03
-4.835000000000088782e+00 2.728092376240339985e-04 -1.687378684779174240e-04 -1.342919896728560474e-03 1.724056146620215441e-04 1.435707889975051943e-02 -5.888922288668631960e-03
-4.825000000000088995e+00 2.783532725552516525e-04 -1.906769654507059280e-04 -1.388481531004537002e-03 1.930914186879720946e-04 1.463919808330738440e-02 -6.629841474821012402e-03
-4.815000000000089209e+00 2.842372456543332021e-04 -2.134203463188059078e-04 -1.437837356650631523e-03 2.142855559885310248e-04 1.495848351427530622e-02 -7.393614837193253700e-03
-4.805000000000089422e+00 2.903242404225671704e-04 -2.365925715088608395e-04 -1.490206225044746723e-03 2.355990433144562616e-04 1.530817261420622591e-02 -8.167011511084249636e-03
-4.795000000000089635e+00 2.964534543904036291e-04 -2.598230700448015654e-04 -1.544684942900071334e-03 2.567991622989163774e-04 1.567996618700708000e-02 -8.937929892193142989e-03
-4.785000000000089848e+00 3.024511694664754340e-04 -2.826698690462120414e-04 -1.600299750725392347e-03 2.774977665062323224e-04 1.606458630126370024e-02 -9.691500104959553663e-03
-4.775000000000090061e+00 3.081419531429051002e-04 -3.047066704269776253e-04 -1.656056101454987791e-03 2.974958937700423480e-04 1.645233701563466114e-02 -1.041459943672411875e-02
-4.765000000000090274e+00 3.133591603570077622e-04 -3.254633666218796216e-04 -1.710982643511536156e-03 3.164400078082488113e-04 1.683362181251299092e-02 -1.109225201287664629e-02
-4.755000000000090488e+00 3.179538985488882322e-04 -3.445434114499688742e-04 -1.764166058201399601e-03 3.342092163974456692e-04 1.719937811265297503e-02 -1.171276743863954896e-02
-4.745000000000090701e+00 3.218017892582493910e-04 -3.615811260300081319e-04 -1.814774476231069888e-03 3.507262313966758439e-04 1.754139943857663947e-02 -1.226584728315860753e-02
-4.735000000000090914e+00 3.248070912354766209e-04 -3.762794696022688889e-04 -1.862068493585147290e-03 3.660269224481613485e-04 1.785252862440044747e-02 -1.274391600100089825e-02
-4.725000000000091127e+00 3.269040188098438593e-04 -3.884289222331406728e-04 -1.905400187699729693e-03 3.802753427462782589e-04 1.812671959365169672e-02 -1.314271520554122566e-02
-4.715000000000091340e+00 3.280553674898912760e-04 -3.979228511800157286e-04 -1.944201853031419808e-03 3.937731990162650960e-04 1.835897915660668692e-02 -1.346175820755658031e-02
-4.705000000000091553e+00 3.282488178017978035e-04 -4.047681532465162370e-04 -1.977967286886485668e-03 4.069625589046894812e-04 1.854521254100608557e-02 -1.370460556579309631e-02
-4.695000000000091767e+00 3.274915016959956864e-04 -4.090902085333276788e-04 -2.006229238360177948e-03 4.204208870406871764e-04 1.868200567040809862e-02 -1.387893154411546856e-02
-4.685000000000091980e+00 3.258035620761845302e-04 -4.111315076134531340e-04 -2.028536997361410962e-03 4.348478765851445109e-04 1.876638257624957395e-02 -1.399636314617256488e-02
-4.675000000000092193e+00 3.232387896034322238e-04 -4.113663343210722688e-04 -2.044445414177348437e-03 4.510623796111039568e-04 1.879601696957874588e-02 -1.407341946562990637e-02
-4.665000000000092406e+00 3.198326481538984827e-04 -4.101116177218580442e-04 -2.053493430857405294e-03 4.699151794521100214e-04 1.876837235186026853e-02 -1.412693317139611555e-02
-4.655000000000092619e+00 3.155789814900143773e-04 -4.079841405933598325e-04 -2.055185759957645596e-03 4.923393493036987622e-04 1.868008807537999832e-02 -1.417856289053094632e-02
-4.645000000000092832e+00 3.106463245541557744e-04 -4.054924381390828756e-04 -2.049062660229224956e-03 5.192075794927732569e-04 1.853072444056410098e-02 -1.424840737558704176e-02
-4.635000000000093046e+00 3.048543290251592422e-04 -4.033184462649807016e-04 -2.034640341391467499e-03 5.513955708541070288e-04 1.831462799861348356e-02 -1.435942224170980684e-02
-4.625000000000093259e+00 2.983279333620354246e-04 -4.021533398091743801e-04 -2.011509213131216535e-03 5.896367139149719973e-04 1.803089388545827537e-02 -1.453332517496778997e-02
-4.615000000000093472e+00 2.912706214658734947e-04 -4.024239186790224006e-04 -1.979293340019198152e-03 6.345314908734201722e-04 1.768031128891313017e-02 -1.478677164602877972e-02
-4.605000000000093685e+00 2.836508685977948553e-04 -4.047535207620005715e-04 -1.937856952262162740e-03 6.864900947006751398e-04 1.726136270713123783e-02 -1.513667039932028134e-02
-4.595000000000093898e+00 2.754496077676779663e-04 -4.096046756748096041e-04 -1.887096406629581568e-03 7.456845442002441515e-04 1.677364521723369306e-02 -1.559480670702685472e-02
-4.585000000000094111e+00 2.668569317050715410e-04 -4.173451742499614749e-04 -1.827171586485431664e-03 8.120203510628682233e-04 1.622100153412913554e-02 -1.616826769575835723e-02
-4.575000000000094325e+00 2.579866638639284897e-04 -4.282362803396758686e-04 -1.758353061287451719e-03 8.851138088552021983e-04 1.560680697090240272e-02 -1.685895936446211649e-02
-4.565000000000094538e+00 2.491155588182046576e-04 -4.425790070769061377e-04 -1.681411570485093036e-03 9.642901731563808610e-04 1.494035591606718977e-02 -1.766508001676394754e-02
-4.555000000000094751e+00 2.405406379644130655e-04 -4.604736452314907758e-04 -1.597136270042455496e-03 1.048543098869971543e-03 1.423111697301288406e-02 -1.857856946808670445e-02
-4.545000000000094964e+00 2.328264057253245358e-04 -4.817680563841550347e-04 -1.506508000208295556e-03 1.136599959143080787e-03 1.349291673317053013e-02 -1.958406601830943103e-02
-4.535000000000095177e+00 2.262942180611957131e-04 -5.063964239884240085e-04 -1.410818301154945480e-03 1.226947908560167139e-03 1.273978975396864409e-02 -2.066470026877556890e-02
-4.525000000000095390e+00 2.216558163042922191e-04 -5.341725521952092300e-04 -1.311391305356671231e-03 1.317841172296675125e-03 1.198989446768749037e-02 -2.179875513742723925e-02
-4.515000000000095604e+00 2.195282800693927291e-04 -5.650073446845584220e-04 -1.209722337733067955e-03 1.407395114707314047e-03 1.126142713595423318e-02 -2.296346501953905675e-02
-4.505000000000095817e+00 2.207813734382747144e-04 -5.987688831492770812e-04 -1.107379405235061568e-03 1.493609992687670038e-03 1.057713917053023506e-02 -2.413443603645968466e-02
-4.495000000000096030e+00 2.263574731526875772e-04 -6.352210391682574456e-04 -1.005853546714062605e-03 1.574487882637430006e-03 9.959722584502363890e-03 -2.528640984631280730e-02
-4.485000000000096243e+00 2.373048286766451566e-04 -6.744532396072993761e-04 -9.065654729193475814e-04 1.648038384405156251e-03 9.432854129512160610e-03 -2.639770354425730395e-02
-4.475000000000096456e+00 2.547975735986482545e-04 -7.165569073523184174e-04 -8.108425157369954141e-04 1.712409205385445870e-03 9.021319552297167935e-03 -2.744853083960828444e-02
-4.465000000000096669e+00 2.801264370199029125e-04 -7.617528152062111096e-04 -7.198843541937614051e-04 1.765938643969730505e-03 8.750413503817465466e-03 -2.842302564550945251e-02
-4.455000000000096883e+00 3.145941848307162335e-04 -8.104069793525275206e-04 -6.346241584653532263e-04 1.807218087747977913e-03 8.643982805132137751e-03 -2.931015825775303008e-02
-4.445000000000097096e+00 3.595851352313566510e-04 -8.630382074684211317e-04 -5.558068976145938162e-04 1.835143764591850787e-03 8.725819376326954951e-03 -3.010439908347014790e-02
-4.435000000000097309e+00 4.164668419892432949e-04 -9.203163104473042729e-04 -4.839448778821896723e-04 1.848954959222853800e-03 9.017115091635627064e-03 -3.080608964533808336e-02
-4.425000000000097522e+00 4.866685685088179263e-04 -9.830504386844375869e-04 -4.193943433773824258e-04 1.848256668430387807e-03 9.539344981347917807e-03 -3.142149665233279210e-02
-4.415000000000097735e+00 5.714054857559697177e-04 -1.052177042045623987e-03 -3.621555321847247464e-04 1.833044596455125561e-03 1.030821640256099347e-02 -3.196287380386974436e-02
-4.405000000000097948e+00 6.719076470926828391e-04 -1.128701816780538787e-03 -3.121941957359899837e-04 1.803643915127880549e-03 1.133968044989944537e-02 -3.244704900912950135e-02
-4.395000000000098161e+00 7.890960201778494986e-04 -1.213710584601689329e-03 -2.691918922658061131e-04 1.760772381153595956e-03 1.264332226245180185e-02 -3.289595959832761901e-02
-4.385000000000098375e+00 9.237023998464040202e-04 -1.308255137884168197e-03 -2.327645224471044819e-04 1.705358386587486983e-03 1.422575327582580387e-02 -3.333432796542658283e-02
-4.375000000000098588e+00 1.076118542438257329e-03 -1.413323095647020869e-03 -2.024276294437872721e-04 1.638607001118662712e-03 1.608838282328926839e-02 -3.378688289705919501e-02
-4.365000000000098801e+00 1.246339041029903387e-03 -1.529840547641282342e-03 -1.775747231610804203e-04 1.561946290279471287e-03 1.822648113451577276e-02 -3.428165986995053427e-02
-4.355000000000099014e+00 1.433888856718270243e-03 -1.658540540756432051e-03 -1.576026795363154689e-04 1.476905114707797008e-03 2.062861935514029646e-02 -3.484439813416928544e-02
-4.345000000000099227e+00 1.637805362844513323e-03 -1.799928311254971134e-03 -1.419556277318350507e-04 1.385084512954924164e-03 2.327771758901816049e-02 -3.549928354609004078e-02
-4.335000000000099440e+00 1.856586821541005928e-03 -1.954205152721080665e-03 -1.300416706373259295e-04 1.288046097321049596e-03 2.614925944738882846e-02 -3.626496915571162521e-02
-4.325000000000099654e+00 2.088195664689356662e-03 -2.121247733180093176e-03 -1.213899686559626913e-04 1.187348062703323399e-03 2.921242171640409113e-02 -3.715668879977557237e-02
-4.315000000000099867e+00 2.330100557087693997e-03 -2.300615752770308105e-03 -1.156091176755270347e-04 1.084491496143306054e-03 3.243082024776526573e-02 -3.818592590817912469e-02
-4.305000000000100080e+00 2.579052595158021904e-03 -2.491288879915837598e-03 -1.122646190549828342e-04 9.808012055672363054e-04 3.575786956810576150e-02 -3.935351191088504869e-02
-4.295000000000100293e+00 2.831519298750324615e-03 -2.691932658892558314e-03 -1.111136432260310101e-04 8.775110892903109118e-04 3.914524446944505492e-02 -4.065668946078343504e-02
-4.285000000000100506e+00 3.083566672803622101e-03 -2.900660817891012079e-03 -1.120645161018346255e-04 7.756864646621127552e-04 4.254082879137312950e-02 -4.208376470328912405e-02
-4.275000000000100719e+00 3.330915044552101856e-03 -3.115162709236498836e-03 -1.150397556247977391e-04 6.762777831733295499e-04 4.588750939353791747e-02 -4.361718245842013258e-02
-4.265000000000100933e+00 3.569195305875580339e-03 -3.332682412712304441e-03 -1.201154901278287692e-04 5.801196067544082523e-04 4.912885021633896926e-02 -4.523355099379978289e-02
-4.255000000000101146e+00 3.794025037863999177e-03 -3.550049017821777907e-03 -1.275050966208074173e-04 4.879605062418254343e-04 5.221006965399090094e-02 -4.690417449813361755e-02
-4.245000000000101359e+00 4.001104763713901266e-03 -3.763699552060331167e-03 -1.374202427097019413e-04 4.004537964474302468e-04 5.507634298178124693e-02 -4.859307092296349939e-02
-4.235000000000101572e+00 4.186418570854908393e-03 -3.969867310679000942e-03 -1.500881329531126478e-04 3.182314756592911258e-04 5.767731319311644733e-02 -5.026497351406539194e-02
-4.225000000000101785e+00 4.346459791814511961e-03 -4.164582663322477681e-03 -1.658780051719505955e-04 2.418874538155265633e-04 5.997146143559149017e-02 -5.188093320185406532e-02
-4.215000000000101998e+00 4.478208892401289165e-03 -4.343845012220288841e-03 -1.851290064895342203e-04 1.719862295635640433e-04 6.192298804352436292e-02 -5.340206255706170246e-02
-4.205000000000102212e+00 4.579242951165296560e-03 -4.503735034464592668e-03 -2.080005104295811575e-04 1.091081083750303308e-04 6.350214397045654546e-02 -5.479205701124548883e-02
-4.195000000000102425e+00 4.648023968541635173e-03 -4.640574492659538773e-03 -2.348756448223625012e-04 5.379808288490959070e-05 6.469385410872904862e-02 -5.601843063060792105e-02
-4.185000000000102638e+00 4.683732177401718662e-03 -4.751005538231127187e-03 -2.659720353277648637e-04 6.620103709999587130e-06 6.548993262469077203e-02 -5.704987844225704180e-02
-4.175000000000102851e+00 4.686373261366068299e-03 -4.832234684977323481e-03 -3.013021925293342547e-04 -3.192968283303608459e-05 6.589292586545092423e-02 -5.786491036558785023e-02
-4.165000000000103064e+00 4.656764616907929991e-03 -4.882132117670269326e-03 -3.408225950025751613e-04 -6.140700920499832574e-05 6.591452961285690360e-02 -5.844956124609128334e-02
-4.155000000000103277e+00 4.596465256291739666e-03 -4.899304542252797511e-03 -3.844746814723698459e-04 -8.144893408612708773e-05 6.557645565458244952e-02 -5.879686392555928676e-02
-4.145000000000103491e+00 4.507761472738730860e-03 -4.883138634688423754e-03 -4.320039279203608060e-04 -9.181362773939062997e-05 6.490818666827000150e-02 -5.890736017291350879e-02
-4.135000000000103704e+00 4.393506276964847038e-03 -4.834010331041217572e-03 -4.829968934766692458e-04 -9.241308736376239443e-05 6.394634852270592029e-02 -5.879389901384665662e-02
-4.125000000000103917e+00 4.257021692246340701e-03 -4.753034547144575905e-03 -5.369818255341419827e-04 -8.334159263218666536e-05 6.273273682099081427e-02 -5.847272403203014612e-02
-4.115000000000104130e+00 4.101960484475840503e-03 -4.642282212367699126e-03 -5.933816293001688627e-04 -6.487558201261268325e-05 6.131227740253212405e-02 -5.797069272273432800e-02
-4.105000000000104343e+00 3.932244461783554641e-03 -4.504654262454335471e-03 -6.515714587708460598e-04 -3.749650670586027559e-05 5.973354505901620759e-02 -5.732192058275138724e-02
-4.095000000000104556e+00 3.751834844762230985e-03 -4.343561694916378037e-03 -7.108768011092516780e-04 -1.923118364662447077e-06 5.804585506667826050e-02 -5.656047998611400673e-02
-4.085000000000104770e+00 3.564676744709996056e-03 -4.163110199962894581e-03 -7.705868676773157096e-04 4.095651825430233941e-05 5.629702131357550154e-02 -5.572864069942837922e-02
-4.075000000000104983e+00 3.374565976804657502e-03 -3.967728586975979334e-03 -8.300265970231717697e-04 9.008097249259492127e-05 5.453419523820136200e-02 -5.486773155912207794e-02
-4.065000000000105196e+00 3.185010579922889062e-03 -3.762057385178741407e-03 -8.885305336462962118e-04 1.441301134962679029e-04 5.280008583693236723e-02 -5.401836765763102371e-02
-4.055000000000105409e+00 2.999245193255918856e-03 -3.550813147303529503e-03 -9.454962987938261496e-04 2.018066175907842438e-04 5.113517822742714991e-02 -5.322113595934060970e-02
-4.045000000000105622e+00 2.820092072107955629e-03 -3.338403856581899799e-03 -1.000405449657149623e-03 2.616207356242227834e-04 4.957482477400219217e-02 -5.250638365101631400e-02
-4.035000000000105835e+00 2.649922663316708719e-03 -3.129156450551197604e-03 -1.052825309881408582e-03 3.221033815497891212e-04 4.814857367501994279e-02 -5.190723426024245607e-02
-4.025000000000106049e+00 2.490704123193042841e-03 -2.926842009663436096e-03 -1.102393032026511557e-03 3.817729635398859028e-04 4.688206095293619147e-02 -5.144590617527933230e-02
-4.015000000000106262e+00 2.343895863844944714e-03 -2.734685286029603802e-03 -1.148870806586026021e-03 4.390994796777308363e-04 4.579412601720977971e-02 -5.113627238294842642e-02
-4.005000000000106475e+00 2.210585093553867498e-03 -2.555421583234254723e-03 -1.192093301775166677e-03 4.928404334918899850e-04 4.489983899164248782e-02 -5.099133741097519601e-02
-3.995000000000106688e+00 2.091419334086538559e-03 -2.391124968371667256e-03 -1.231955083299373548e-03 5.418526894744241703e-04 4.420785826122963086e-02 -5.101507723550292861e-02
-3.985000000000106901e+00 1.986621452853852988e-03 -2.243234794058802418e-03 -1.268415934381791942e-03 5.850010848258602354e-04 4.372175436102729296e-02 -5.120520284235118014e-02
-3.975000000000107114e+00 1.896100707188408049e-03 -2.112547290017913540e-03 -1.301491015900721384e-03 6.215562871555229893e-04 4.344056323172407197e-02 -5.155372464604696114e-02
-3.965000000000107327e+00 1.819453906422372445e-03 -1.999399058939697969e-03 -1.331184400940252149e-03 6.507961484717834054e-04 4.335871552600008283e-02 -5.205134102711933552e-02
-3.955000000000107541e+00 1.756055831819789336e-03 -1.903569181447340580e-03 -1.357508493978721751e-03 6.724839847986989472e-04 4.346653052764463260e-02 -5.268237206880552886e-02
-3.945000000000107754e+00 1.705022536746661922e-03 -1.824478280355133677e-03 -1.380477757264549424e-03 6.863353529323023552e-04 4.374991216199275446e-02 -5.343176294622112299e-02
-3.935000000000107967e+00 1.665379801588577234e-03 -1.761260863461106821e-03 -1.400066732486623814e-03 6.923645504341349038e-04 4.419328658492401724e-02 -5.428383677540592200e-02
-3.925000000000108180e+00 1.636008043423011491e-03 -1.712794163387047286e-03 -1.416201674266443855e-03 6.907823379406262485e-04 4.477721100673100890e-02 -5.522253448327807401e-02
-3.915000000000108393e+00 1.615723463996815044e-03 -1.677780211522686762e-03 -1.428770708806542753e-03 6.819929031746020274e-04 4.548068949886765328e-02 -5.623150500280062886e-02
-3.905000000000108606e+00 1.603274483868298962e-03 -1.654949811505546098e-03 -1.437642729001126001e-03 6.664700426040501237e-04 4.628016591439530758e-02 -5.729888788533574889e-02
-3.895000000000108820e+00 1.597503136305134398e-03 -1.642883785781709596e-03 -1.442621059733061430e-03 6.448600349493684072e-04 4.715361989528879527e-02 -5.841140849892545450e-02
-3.885000000000109033e+00 1.597179943748237982e-03 -1.640279591978800527e-03 -1.443530667546722920e-03 6.178608929094187366e-04 4.807497390874654331e-02 -5.955960080821345176e-02
-3.875000000000109246e+00 1.601198557559082745e-03 -1.645862657894289066e-03 -1.440173332498110529e-03 5.861613578414575027e-04 4.902043569216187752e-02 -6.073598644070719171e-02
-3.865000000000109459e+00 1.608479573916494305e-03 -1.658335174557821904e-03 -1.432353452068759088e-03 5.505483203973864526e-04 4.996625596583202655e-02 -6.193244066788901325e-02
-3.855000000000109672e+00 1.618093135920622332e-03 -1.676751057705526751e-03 -1.419910642288898205e-03 5.117438374504279562e-04 5.089049608343455822e-02 -6.314656821466721470e-02
-3.845000000000109885e+00 1.629296254311125456e-03 -1.700010821806501385e-03 -1.402728316716683049e-03 4.704072467044727660e-04 5.177464178631152603e-02 -6.437311923983135564e-02
-3.835000000000110099e+00 1.641145765754924418e-03 -1.727164592308886399e-03 -1.380752808832034833e-03 4.272329994324862521e-04 5.259620226916402602e-02 -6.560931747014125959e-02
-3.825000000000110312e+00 1.653319742787879264e-03 -1.757308206833008363e-03 -1.353979354467629457e-03 3.827058820912659183e-04 5.334400020964082112e-02 -6.685183498511575173e-02
-3.815000000000110525e+00 1.665124033411934708e-03 -1.789597312565195707e-03 -1.322523669096517052e-03 3.372897882807288344e-04 5.400126601837421797e-02 -6.809748469295595630e-02
-3.805000000000110738e+00 1.676141693091648226e-03 -1.823485939460884426e-03 -1.286479217566040582e-03 2.912975037174757027e-04 5.455809702210263207e-02 -6.934519487381932135e-02
-3.795000000000110951e+00 1.686179528447273677e-03 -1.858123683437840328e-03 -1.246153888096250030e-03 2.449825435272339966e-04 5.500631035720691953e-02 -7.058857067022879239e-02
-3.785000000000111164e+00 1.695175776044696974e-03 -1.892916349916210937e-03 -1.201817395775173257e-03 1.984566258679655115e-04 5.534337397169508677e-02 -7.182323900641872372e-02
-3.775000000000111378e+00 1.702914998795209550e-03 -1.927333242415888619e-03 -1.153859977016366166e-03 1.517249359803185321e-04 5.556509795946234370e-02 -7.304364032184026967e-02
-3.765000000000111591e+00 1.709436976576444002e-03 -1.960908846706359027e-03 -1.102684299825302866e-03 1.046886198781065384e-04 5.567319422998323608e-02 -7.424381360094975402e-02
-3.755000000000111804e+00 1.714660133850360061e-03 -1.993024513827643118e-03 -1.048740812482632217e-03 5.730992600706805227e-05 5.566982460270518407e-02 -7.541261293761418461e-02
-3.745000000000112017e+00 1.718651479925655066e-03 -2.023461986876676569e-03 -9.925663005692869720e-04 9.319555941967315696e-06 5.555862495064653461e-02 -7.654349671208751649e-02
-3.735000000000112230e+00 1.721363707804021616e-03 -2.052083703065702563e-03 -9.345799228858600160e-04 -3.953079325920528055e-05 5.534526487515697285e-02 -7.762874239071178295e-02
-3.725000000000112443e+00 1.723155772928157544e-03 -2.078641307077547414e-03 -8.751698889162693373e-04 -8.951119363259436477e-05 5.504259732830616564e-02 -7.865671037494645357e-02
-3.715000000000112657e+00 1.723949532974222709e-03 -2.103113102949546662e-03 -8.148520376783287972e-04 -1.409553962907896343e-04 5.465666591168263921e-02 -7.961860420654989778e-02
-3.705000000000112870e+00 1.723930240767330155e-03 -2.125400493505319888e-03 -7.539273916698492704e-04 -1.940752616996756707e-04 5.419970708244090107e-02 -8.050190326473423419e-02
-3.695000000000113083e+00 1.723132767174987215e-03 -2.145613948040123176e-03 -6.927382163111127193e-04 -2.491207898858805261e-04 5.368156705747381685e-02 -8.129673288489314142e-02
-3.685000000000113296e+00 1.721584214578715652e-03 -2.163948549800732025e-03 -6.315064312299995116e-04 -3.062276936466524937e-04 5.311278375153326292e-02 -8.199247730749678609e-02
-3.675000000000113509e+00 1.719336244760408033e-03 -2.180551791883824763e-03 -5.703995317419595715e-04 -3.655453088791798806e-04 5.250509688328621610e-02 -8.257935852253267539e-02
-3.665000000000113722e+00 1.716417883413125451e-03 -2.195640679034348286e-03 -5.094409261987974547e-04 -4.270694855306352553e-04 5.186987156501335350e-02 -8.304793782529226731e-02
-3.655000000000113936e+00 1.712840407577674714e-03 -2.209588457535857902e-03 -4.485617286447068984e-04 -4.908075188029050471e-04 5.121776755218677979e-02 -8.339177887316016891e-02
-3.645000000000114149e+00 1.708629403846173003e-03 -2.222761272927619488e-03 -3.877105406044781071e-04 -5.566938028518050342e-04 5.055919872392701520e-02 -8.360566312936587585e-02
-3.635000000000114362e+00 1.703835391736418159e-03 -2.235493506716779936e-03 -3.265754391073070030e-04 -6.244894754211328990e-04 4.990577575588436149e-02 -8.368493631840853708e-02
-3.625000000000114575e+00 1.698486128299540616e-03 -2.248175757206358205e-03 -2.649749441101362213e-04 -6.940642731362961200e-04 4.926643711639436957e-02 -8.362902974838523629e-02
-3.615000000000114788e+00 1.692580558827910331e-03 -2.261135871606914736e-03 -2.024335707568759976e-04 -7.652194442920584724e-04 4.865006011082875087e-02 -8.343914310371547405e-02
-3.605000000000115001e+00 1.686249205031869862e-03 -2.274688301303676424e-03 -1.386857825959393240e-04 -8.375863499763181895e-04 4.806596642471517439e-02 -8.311758752341902312e-02
